tournament,home,home_goal,away_goal,away,home_corner,away_corner,home_attack,away_attack,home_shots,away_shots,time,date,ht_diff,at_diff,ht_result,at_result,total_corners
Serie A,Ceara,0.0,0.0,Athletico Paranaense,8.0,3.0,107.0,109.0,13.0,5.0,01:00:00,2022-08-28,0.0,0.0,DRAW,DRAW,11.0
Serie A,Fluminense,1.0,1.0,Palmeiras,3.0,3.0,109.0,92.0,17.0,7.0,23:00:00,2022-08-27,0.0,0.0,DRAW,DRAW,6.0
Serie A,Goias,2.0,1.0,Atletico Goianiense,3.0,3.0,62.0,90.0,12.0,9.0,20:30:00,2022-08-27,1.0,-1.0,WON,LOST,6.0
Serie A,Coritiba,1.0,0.0,Avai,4.0,5.0,79.0,90.0,8.0,10.0,20:30:00,2022-08-27,1.0,-1.0,WON,LOST,9.0
Serie A,Avai,0.0,1.0,Internacional,8.0,4.0,109.0,141.0,10.0,14.0,00:00:00,2022-08-23,-1.0,1.0,LOST,WON,12.0
Serie A,Santos,1.0,0.0,Sao Paulo,5.0,9.0,86.0,141.0,14.0,19.0,23:00:53,2022-08-21,1.0,-1.0,WON,LOST,14.0
Serie A,Bragantino,1.0,1.0,Ceara,10.0,2.0,106.0,79.0,28.0,11.0,22:00:00,2022-08-21,0.0,0.0,DRAW,DRAW,12.0
Serie A,Fortaleza FC,1.0,0.0,Corinthians,4.0,7.0,91.0,113.0,13.0,7.0,22:00:00,2022-08-21,1.0,-1.0,WON,LOST,11.0
Serie A,Atletico Goianiense,1.0,1.0,Cuiaba,3.0,17.0,65.0,125.0,7.0,24.0,22:00:00,2022-08-21,0.0,0.0,DRAW,DRAW,20.0
Serie A,Athletico Paranaense,1.0,1.0,America MG,2.0,7.0,135.0,96.0,19.0,12.0,22:00:00,2022-08-21,0.0,0.0,DRAW,DRAW,9.0
Serie A,Palmeiras,1.0,1.0,Flamengo,10.0,4.0,124.0,89.0,23.0,11.0,20:00:00,2022-08-21,0.0,0.0,DRAW,DRAW,14.0
Serie A,EC Juventude,2.0,2.0,Botafogo RJ,2.0,4.0,73.0,162.0,12.0,19.0,15:00:00,2022-08-21,0.0,0.0,DRAW,DRAW,6.0
Serie A,Atletico Mineiro,0.0,1.0,Goias,7.0,0.0,151.0,70.0,28.0,5.0,20:30:00,2022-08-20,-1.0,1.0,LOST,WON,7.0
Serie A,Internacional,3.0,0.0,Fluminense,6.0,5.0,60.0,103.0,16.0,9.0,23:00:00,2022-08-14,3.0,-3.0,WON,LOST,11.0
Serie A,America MG,1.0,0.0,Santos,6.0,6.0,100.0,136.0,17.0,12.0,22:00:00,2022-08-14,1.0,-1.0,WON,LOST,12.0
Serie A,Flamengo,5.0,0.0,Athletico Paranaense,12.0,4.0,122.0,64.0,20.0,5.0,20:00:00,2022-08-14,5.0,-5.0,WON,LOST,16.0
Serie A,Sao Paulo,3.0,0.0,Bragantino,13.0,4.0,87.0,98.0,17.0,13.0,20:00:00,2022-08-14,3.0,-3.0,WON,LOST,17.0
Serie A,Ceara,0.0,1.0,Fortaleza FC,4.0,8.0,101.0,114.0,13.0,12.0,20:00:00,2022-08-14,-1.0,1.0,LOST,WON,12.0
Serie A,Coritiba,0.0,1.0,Atletico Mineiro,1.0,9.0,94.0,114.0,7.0,21.0,15:00:00,2022-08-14,-1.0,1.0,LOST,WON,10.0
Serie A,Botafogo RJ,0.0,0.0,Atletico Goianiense,8.0,3.0,136.0,92.0,16.0,13.0,01:00:00,2022-08-14,0.0,0.0,DRAW,DRAW,11.0
Serie A,Cuiaba,1.0,0.0,EC Juventude,5.0,4.0,88.0,95.0,12.0,5.0,00:30:00,2022-08-14,1.0,-1.0,WON,LOST,9.0
Serie A,Corinthians,0.0,1.0,Palmeiras,5.0,3.0,124.0,83.0,15.0,10.0,23:00:00,2022-08-13,-1.0,1.0,LOST,WON,8.0
Serie A,Goias,1.0,1.0,Avai,6.0,2.0,110.0,102.0,19.0,12.0,20:30:00,2022-08-13,0.0,0.0,DRAW,DRAW,8.0
Serie A,Coritiba,1.0,2.0,Santos,6.0,7.0,95.0,127.0,16.0,15.0,00:00:00,2022-08-09,-1.0,1.0,LOST,WON,13.0
Serie A,Atletico Mineiro,2.0,3.0,Athletico Paranaense,11.0,2.0,107.0,81.0,22.0,10.0,23:00:00,2022-08-07,-1.0,1.0,LOST,WON,13.0
Serie A,Fortaleza FC,3.0,0.0,Internacional,7.0,5.0,83.0,138.0,16.0,8.0,22:00:00,2022-08-07,3.0,-3.0,WON,LOST,12.0
Serie A,Fluminense,1.0,0.0,Cuiaba,11.0,6.0,108.0,80.0,10.0,8.0,20:00:00,2022-08-07,1.0,-1.0,WON,LOST,17.0
Serie A,Palmeiras,3.0,0.0,Goias,5.0,4.0,128.0,79.0,20.0,8.0,19:50:28,2022-08-07,3.0,-3.0,WON,LOST,9.0
Serie A,Sao Paulo,0.0,2.0,Flamengo,5.0,3.0,102.0,107.0,14.0,19.0,00:30:00,2022-08-07,-2.0,2.0,LOST,WON,8.0
Serie A,Atletico Goianiense,2.0,1.0,Bragantino,8.0,10.0,86.0,104.0,11.0,19.0,23:00:00,2022-08-06,1.0,-1.0,WON,LOST,18.0
Serie A,Avai,1.0,1.0,Corinthians,2.0,8.0,112.0,96.0,6.0,16.0,23:00:00,2022-08-06,0.0,0.0,DRAW,DRAW,10.0
Serie A,Botafogo RJ,1.0,1.0,Ceara,3.0,8.0,108.0,99.0,11.0,18.0,20:30:00,2022-08-06,0.0,0.0,DRAW,DRAW,11.0
Serie A,EC Juventude,0.0,1.0,America MG,13.0,2.0,156.0,80.0,15.0,11.0,20:30:00,2022-08-06,-1.0,1.0,LOST,WON,15.0
Serie A,Santos,2.0,2.0,Fluminense,5.0,5.0,84.0,134.0,11.0,10.0,00:00:00,2022-08-02,0.0,0.0,DRAW,DRAW,10.0
Serie A,Bragantino,1.0,0.0,EC Juventude,7.0,5.0,125.0,98.0,23.0,9.0,23:00:00,2022-07-31,1.0,-1.0,WON,LOST,12.0
Serie A,America MG,3.0,1.0,Avai,7.0,7.0,121.0,105.0,18.0,9.0,22:00:00,2022-07-31,2.0,-2.0,WON,LOST,14.0
Serie A,Cuiaba,0.0,1.0,Fortaleza FC,10.0,3.0,101.0,135.0,20.0,7.0,22:00:00,2022-07-31,-1.0,1.0,LOST,WON,13.0
Serie A,Internacional,3.0,0.0,Atletico Mineiro,1.0,7.0,83.0,142.0,9.0,21.0,20:00:00,2022-07-31,3.0,-3.0,WON,LOST,8.0
Serie A,Athletico Paranaense,1.0,0.0,Sao Paulo,6.0,5.0,87.0,136.0,12.0,14.0,20:00:00,2022-07-31,1.0,-1.0,WON,LOST,11.0
Serie A,Flamengo,4.0,1.0,Atletico Goianiense,6.0,3.0,112.0,97.0,17.0,5.0,00:30:00,2022-07-31,3.0,-3.0,WON,LOST,9.0
Serie A,Corinthians,1.0,0.0,Botafogo RJ,4.0,4.0,105.0,132.0,14.0,8.0,23:00:00,2022-07-30,1.0,-1.0,WON,LOST,8.0
Serie A,Ceara,1.0,2.0,Palmeiras,6.0,5.0,104.0,94.0,13.0,16.0,20:30:00,2022-07-30,-1.0,1.0,LOST,WON,11.0
Serie A,Goias,1.0,0.0,Coritiba,3.0,7.0,123.0,111.0,19.0,20.0,20:30:00,2022-07-30,1.0,-1.0,WON,LOST,10.0
Serie A,Coritiba,1.0,0.0,Cuiaba,4.0,4.0,93.0,140.0,4.0,8.0,00:00:00,2022-07-26,1.0,-1.0,WON,LOST,8.0
Serie A,Fortaleza FC,0.0,0.0,Santos,7.0,5.0,139.0,122.0,28.0,10.0,23:00:00,2022-07-24,0.0,0.0,DRAW,DRAW,12.0
Serie A,Atletico Mineiro,1.0,2.0,Corinthians,5.0,0.0,99.0,111.0,14.0,7.0,22:00:00,2022-07-24,-1.0,1.0,LOST,WON,5.0
Serie A,Atletico Goianiense,0.0,1.0,America MG,6.0,3.0,166.0,85.0,21.0,11.0,22:00:00,2022-07-24,-1.0,1.0,LOST,WON,9.0
Serie A,Fluminense,2.0,1.0,Bragantino,9.0,5.0,123.0,93.0,26.0,6.0,20:00:00,2022-07-24,1.0,-1.0,WON,LOST,14.0
Serie A,Palmeiras,2.0,1.0,Internacional,12.0,5.0,95.0,74.0,19.0,12.0,20:00:00,2022-07-24,1.0,-1.0,WON,LOST,17.0
Serie A,EC Juventude,1.0,0.0,Ceara,8.0,3.0,90.0,109.0,13.0,17.0,20:00:00,2022-07-24,1.0,-1.0,WON,LOST,11.0
Serie A,Avai,1.0,2.0,Flamengo,6.0,5.0,92.0,107.0,14.0,18.0,15:00:00,2022-07-24,-1.0,1.0,LOST,WON,11.0
Serie A,Botafogo RJ,2.0,0.0,Athletico Paranaense,2.0,11.0,99.0,117.0,18.0,17.0,01:00:00,2022-07-24,2.0,-2.0,WON,LOST,13.0
Serie A,Sao Paulo,3.0,3.0,Goias,6.0,3.0,111.0,85.0,20.0,13.0,23:00:00,2022-07-23,0.0,0.0,DRAW,DRAW,9.0
Serie A,America MG,0.0,1.0,Palmeiras,7.0,7.0,101.0,108.0,15.0,19.0,00:00:00,2022-07-22,-1.0,1.0,LOST,WON,14.0
Serie A,Cuiaba,1.0,1.0,Atletico Mineiro,4.0,2.0,78.0,145.0,15.0,8.0,23:00:00,2022-07-21,0.0,0.0,DRAW,DRAW,6.0
Serie A,Corinthians,3.0,1.0,Coritiba,9.0,2.0,128.0,75.0,20.0,8.0,01:30:00,2022-07-21,2.0,-2.0,WON,LOST,11.0
Serie A,Santos,2.0,0.0,Botafogo RJ,4.0,4.0,90.0,140.0,17.0,24.0,01:30:00,2022-07-21,2.0,-2.0,WON,LOST,8.0
Serie A,Flamengo,4.0,0.0,EC Juventude,5.0,4.0,147.0,41.0,28.0,8.0,00:30:00,2022-07-21,4.0,-4.0,WON,LOST,9.0
Serie A,Internacional,3.0,3.0,Sao Paulo,4.0,3.0,78.0,125.0,18.0,8.0,00:30:00,2022-07-21,0.0,0.0,DRAW,DRAW,7.0
Serie A,Athletico Paranaense,4.0,1.0,Atletico Goianiense,3.0,2.0,113.0,116.0,15.0,13.0,23:30:00,2022-07-20,3.0,-3.0,WON,LOST,5.0
Serie A,Bragantino,2.0,1.0,Fortaleza FC,4.0,9.0,119.0,81.0,16.0,9.0,23:00:00,2022-07-20,1.0,-1.0,WON,LOST,13.0
Serie A,Goias,2.0,3.0,Fluminense,2.0,3.0,65.0,130.0,16.0,16.0,23:00:00,2022-07-20,-1.0,1.0,LOST,WON,5.0
Serie A,Ceara,1.0,0.0,Avai,3.0,3.0,94.0,113.0,15.0,16.0,02:17:23,2022-07-20,1.0,-1.0,WON,LOST,6.0
Serie A,Palmeiras,1.0,0.0,Cuiaba,11.0,4.0,118.0,80.0,17.0,6.0,00:00:00,2022-07-19,1.0,-1.0,WON,LOST,15.0
Serie A,America MG,0.0,3.0,Bragantino,10.0,4.0,117.0,90.0,25.0,14.0,23:00:00,2022-07-17,-3.0,3.0,LOST,WON,14.0
Serie A,Atletico Goianiense,0.0,1.0,Fortaleza FC,5.0,6.0,138.0,87.0,16.0,8.0,22:00:00,2022-07-17,-1.0,1.0,LOST,WON,11.0
Serie A,Botafogo RJ,0.0,1.0,Atletico Mineiro,6.0,2.0,88.0,113.0,14.0,18.0,22:00:00,2022-07-17,-1.0,1.0,LOST,WON,8.0
Serie A,Sao Paulo,2.0,2.0,Fluminense,5.0,3.0,79.0,139.0,9.0,15.0,20:00:00,2022-07-17,0.0,0.0,DRAW,DRAW,8.0
Serie A,EC Juventude,0.0,0.0,Goias,7.0,4.0,105.0,99.0,23.0,17.0,15:00:00,2022-07-17,0.0,0.0,DRAW,DRAW,11.0
Serie A,Ceara,3.0,1.0,Corinthians,6.0,2.0,93.0,107.0,19.0,10.0,01:00:00,2022-07-17,2.0,-2.0,WON,LOST,8.0
Serie A,Flamengo,2.0,0.0,Coritiba,8.0,6.0,111.0,113.0,16.0,16.0,23:00:00,2022-07-16,2.0,-2.0,WON,LOST,14.0
Serie A,Avai,1.0,0.0,Santos,6.0,8.0,101.0,108.0,15.0,5.0,23:00:00,2022-07-16,1.0,-1.0,WON,LOST,14.0
Serie A,Athletico Paranaense,0.0,0.0,Internacional,5.0,5.0,112.0,122.0,17.0,17.0,20:30:00,2022-07-16,0.0,0.0,DRAW,DRAW,10.0
Serie A,Internacional,1.0,0.0,America MG,13.0,2.0,145.0,91.0,19.0,9.0,00:00:00,2022-07-12,1.0,-1.0,WON,LOST,15.0
Serie A,Cuiaba,2.0,0.0,Botafogo RJ,5.0,2.0,107.0,112.0,15.0,7.0,23:00:00,2022-07-10,2.0,-2.0,WON,LOST,7.0
Serie A,Atletico Mineiro,0.0,0.0,Sao Paulo,7.0,4.0,117.0,82.0,10.0,6.0,22:00:00,2022-07-10,0.0,0.0,DRAW,DRAW,11.0
Serie A,Santos,1.0,0.0,Atletico Goianiense,9.0,10.0,106.0,95.0,19.0,15.0,22:00:00,2022-07-10,1.0,-1.0,WON,LOST,19.0
Serie A,Fortaleza FC,0.0,0.0,Palmeiras,2.0,6.0,84.0,112.0,13.0,12.0,22:00:00,2022-07-10,0.0,0.0,DRAW,DRAW,8.0
Serie A,Corinthians,1.0,0.0,Flamengo,6.0,3.0,111.0,87.0,9.0,12.0,20:00:00,2022-07-10,1.0,-1.0,WON,LOST,9.0
Serie A,Coritiba,2.0,2.0,EC Juventude,11.0,7.0,132.0,68.0,18.0,14.0,15:00:00,2022-07-10,0.0,0.0,DRAW,DRAW,18.0
Serie A,Goias,2.0,1.0,Athletico Paranaense,2.0,2.0,85.0,117.0,11.0,20.0,00:30:00,2022-07-10,1.0,-1.0,WON,LOST,4.0
Serie A,Fluminense,2.0,1.0,Ceara,9.0,10.0,75.0,96.0,19.0,15.0,23:00:00,2022-07-09,1.0,-1.0,WON,LOST,19.0
Serie A,Bragantino,4.0,0.0,Avai,19.0,7.0,84.0,109.0,36.0,8.0,20:30:00,2022-07-09,4.0,-4.0,WON,LOST,26.0
Serie A,Bragantino,0.0,1.0,Botafogo RJ,9.0,4.0,132.0,89.0,19.0,8.0,00:00:00,2022-07-05,-1.0,1.0,LOST,WON,13.0
Serie A,America MG,1.0,0.0,Goias,11.0,3.0,106.0,113.0,22.0,21.0,22:00:00,2022-07-03,1.0,-1.0,WON,LOST,14.0
Serie A,Coritiba,2.0,1.0,Fortaleza FC,2.0,6.0,82.0,129.0,11.0,22.0,22:00:00,2022-07-03,1.0,-1.0,WON,LOST,8.0
Serie A,Atletico Goianiense,1.0,2.0,Sao Paulo,3.0,0.0,98.0,96.0,10.0,6.0,20:00:00,2022-07-03,-1.0,1.0,LOST,WON,3.0
Serie A,Avai,1.0,2.0,Cuiaba,4.0,4.0,170.0,79.0,11.0,14.0,15:00:00,2022-07-03,-1.0,1.0,LOST,WON,8.0
Serie A,Palmeiras,0.0,2.0,Athletico Paranaense,9.0,2.0,139.0,89.0,35.0,13.0,01:00:00,2022-07-03,-2.0,2.0,LOST,WON,11.0
Serie A,Santos,1.0,2.0,Flamengo,7.0,3.0,101.0,122.0,15.0,11.0,23:00:00,2022-07-02,-1.0,1.0,LOST,WON,10.0
Serie A,Ceara,1.0,1.0,Internacional,3.0,2.0,123.0,79.0,9.0,11.0,23:00:00,2022-07-02,0.0,0.0,DRAW,DRAW,5.0
Serie A,Fluminense,4.0,0.0,Corinthians,6.0,4.0,107.0,77.0,16.0,3.0,20:30:00,2022-07-02,4.0,-4.0,WON,LOST,10.0
Serie A,EC Juventude,1.0,2.0,Atletico Mineiro,6.0,6.0,128.0,78.0,16.0,8.0,20:30:00,2022-07-02,-1.0,1.0,LOST,WON,12.0
Serie A,Sao Paulo,0.0,0.0,EC Juventude,16.0,1.0,162.0,66.0,30.0,4.0,22:00:00,2022-06-26,0.0,0.0,DRAW,DRAW,17.0
Serie A,Ceara,1.0,1.0,Atletico Goianiense,4.0,2.0,103.0,106.0,11.0,10.0,22:00:00,2022-06-26,0.0,0.0,DRAW,DRAW,6.0
Serie A,Goias,1.0,0.0,Cuiaba,4.0,6.0,95.0,88.0,15.0,13.0,22:00:00,2022-06-26,1.0,-1.0,WON,LOST,10.0
Serie A,Botafogo RJ,0.0,1.0,Fluminense,1.0,6.0,65.0,164.0,9.0,12.0,20:00:00,2022-06-26,-1.0,1.0,LOST,WON,7.0
Serie A,Avai,2.0,2.0,Palmeiras,2.0,5.0,97.0,116.0,7.0,17.0,20:00:00,2022-06-26,0.0,0.0,DRAW,DRAW,7.0
Serie A,Atletico Mineiro,3.0,2.0,Fortaleza FC,1.0,3.0,144.0,85.0,16.0,9.0,01:00:00,2022-06-26,1.0,-1.0,WON,LOST,4.0
Serie A,Flamengo,3.0,0.0,America MG,7.0,7.0,115.0,121.0,23.0,15.0,23:00:00,2022-06-25,3.0,-3.0,WON,LOST,14.0
Serie A,Corinthians,0.0,0.0,Santos,3.0,2.0,111.0,96.0,9.0,8.0,23:00:00,2022-06-25,0.0,0.0,DRAW,DRAW,5.0
Serie A,Athletico Paranaense,4.0,2.0,Bragantino,5.0,11.0,62.0,126.0,10.0,22.0,20:30:00,2022-06-25,2.0,-2.0,WON,LOST,16.0
Serie A,Internacional,3.0,0.0,Coritiba,1.0,9.0,141.0,104.0,15.0,14.0,01:30:00,2022-06-25,3.0,-3.0,WON,LOST,10.0
Serie A,Sao Paulo,1.0,2.0,Palmeiras,3.0,7.0,73.0,108.0,13.0,24.0,00:00:00,2022-06-21,-1.0,1.0,LOST,WON,10.0
Serie A,Fluminense,2.0,0.0,Avai,6.0,3.0,108.0,116.0,19.0,10.0,23:00:00,2022-06-19,2.0,-2.0,WON,LOST,9.0
Serie A,Atletico Goianiense,3.0,1.0,EC Juventude,7.0,2.0,130.0,62.0,26.0,5.0,22:00:00,2022-06-19,2.0,-2.0,WON,LOST,9.0
Serie A,Internacional,2.0,3.0,Botafogo RJ,7.0,2.0,143.0,61.0,22.0,11.0,22:00:00,2022-06-19,-1.0,1.0,LOST,WON,9.0
Serie A,Fortaleza FC,1.0,0.0,America MG,5.0,8.0,117.0,115.0,17.0,14.0,22:00:00,2022-06-19,1.0,-1.0,WON,LOST,13.0
Serie A,Atletico Mineiro,2.0,0.0,Flamengo,9.0,8.0,90.0,98.0,14.0,10.0,20:00:00,2022-06-19,2.0,-2.0,WON,LOST,17.0
Serie A,Corinthians,1.0,0.0,Goias,6.0,4.0,133.0,74.0,17.0,9.0,20:00:00,2022-06-19,1.0,-1.0,WON,LOST,10.0
Serie A,Coritiba,0.0,1.0,Athletico Paranaense,12.0,1.0,100.0,86.0,25.0,10.0,20:00:00,2022-06-19,-1.0,1.0,LOST,WON,13.0
Serie A,Santos,2.0,2.0,Bragantino,3.0,9.0,102.0,102.0,12.0,18.0,01:00:00,2022-06-19,0.0,0.0,DRAW,DRAW,12.0
Serie A,Cuiaba,0.0,0.0,Ceara,7.0,6.0,104.0,108.0,14.0,7.0,23:00:00,2022-06-18,0.0,0.0,DRAW,DRAW,13.0
Serie A,Avai,3.0,2.0,Fortaleza FC,3.0,4.0,117.0,112.0,12.0,5.0,23:00:00,2022-06-16,1.0,-1.0,WON,LOST,7.0
Serie A,Palmeiras,4.0,2.0,Atletico Goianiense,12.0,4.0,86.0,92.0,31.0,9.0,22:00:00,2022-06-16,2.0,-2.0,WON,LOST,16.0
Serie A,Botafogo RJ,1.0,0.0,Sao Paulo,3.0,3.0,98.0,138.0,16.0,6.0,20:00:00,2022-06-16,1.0,-1.0,WON,LOST,6.0
Serie A,America MG,0.0,0.0,Fluminense,3.0,8.0,54.0,171.0,9.0,20.0,01:30:00,2022-06-16,0.0,0.0,DRAW,DRAW,11.0
Serie A,Athletico Paranaense,1.0,1.0,Corinthians,11.0,4.0,111.0,100.0,22.0,11.0,01:30:00,2022-06-16,0.0,0.0,DRAW,DRAW,15.0
Serie A,Flamengo,2.0,0.0,Cuiaba,4.0,3.0,134.0,93.0,16.0,6.0,00:30:00,2022-06-16,2.0,-2.0,WON,LOST,7.0
Serie A,Goias,1.0,2.0,Internacional,8.0,2.0,104.0,113.0,7.0,15.0,00:30:00,2022-06-16,-1.0,1.0,LOST,WON,10.0
Serie A,Bragantino,4.0,2.0,Coritiba,4.0,5.0,121.0,104.0,20.0,16.0,23:00:00,2022-06-15,2.0,-2.0,WON,LOST,9.0
Serie A,Ceara,0.0,0.0,Atletico Mineiro,5.0,2.0,143.0,99.0,14.0,13.0,23:00:00,2022-06-15,0.0,0.0,DRAW,DRAW,7.0
Serie A,EC Juventude,1.0,2.0,Santos,4.0,9.0,78.0,155.0,10.0,18.0,01:30:00,2022-06-15,-1.0,1.0,LOST,WON,13.0
Serie A,Botafogo RJ,0.0,1.0,Avai,7.0,1.0,139.0,102.0,21.0,8.0,23:00:00,2022-06-13,-1.0,1.0,LOST,WON,8.0
Serie A,Fortaleza FC,0.0,0.0,Athletico Paranaense,7.0,1.0,149.0,87.0,23.0,8.0,23:00:00,2022-06-12,0.0,0.0,DRAW,DRAW,8.0
Serie A,Coritiba,0.0,2.0,Palmeiras,5.0,6.0,102.0,105.0,11.0,18.0,22:00:00,2022-06-12,-2.0,2.0,LOST,WON,11.0
Serie A,Sao Paulo,1.0,0.0,America MG,2.0,4.0,26.0,17.0,3.0,7.0,20:00:00,2022-06-12,1.0,-1.0,WON,LOST,6.0
Serie A,Goias,1.0,1.0,Ceara,2.0,10.0,22.0,22.0,3.0,4.0,20:00:00,2022-06-12,0.0,0.0,DRAW,DRAW,12.0
Serie A,Internacional,3.0,1.0,Flamengo,4.0,4.0,54.0,159.0,11.0,17.0,01:00:00,2022-06-12,2.0,-2.0,WON,LOST,8.0
Serie A,Atletico Mineiro,1.0,1.0,Santos,5.0,6.0,136.0,85.0,17.0,12.0,23:00:00,2022-06-11,0.0,0.0,DRAW,DRAW,11.0
Serie A,Fluminense,0.0,2.0,Atletico Goianiense,10.0,6.0,108.0,92.0,15.0,17.0,23:00:00,2022-06-11,-2.0,2.0,LOST,WON,16.0
Serie A,Cuiaba,1.0,1.0,Bragantino,5.0,4.0,94.0,113.0,20.0,9.0,23:00:00,2022-06-11,0.0,0.0,DRAW,DRAW,9.0
Serie A,Corinthians,2.0,0.0,EC Juventude,4.0,5.0,125.0,90.0,12.0,8.0,20:30:00,2022-06-11,2.0,-2.0,WON,LOST,9.0
Serie A,Fortaleza FC,1.0,1.0,Goias,6.0,2.0,102.0,109.0,20.0,13.0,00:00:00,2022-06-10,0.0,0.0,DRAW,DRAW,8.0
Serie A,Coritiba,1.0,1.0,Sao Paulo,1.0,10.0,80.0,125.0,9.0,17.0,00:00:00,2022-06-10,0.0,0.0,DRAW,DRAW,11.0
Serie A,Palmeiras,4.0,0.0,Botafogo RJ,7.0,4.0,100.0,100.0,16.0,13.0,23:00:00,2022-06-09,4.0,-4.0,WON,LOST,11.0
Serie A,Fluminense,5.0,3.0,Atletico Mineiro,1.0,9.0,89.0,106.0,12.0,11.0,01:30:00,2022-06-09,2.0,-2.0,WON,LOST,10.0
Serie A,Santos,1.0,1.0,Internacional,10.0,3.0,114.0,95.0,20.0,9.0,01:30:00,2022-06-09,0.0,0.0,DRAW,DRAW,13.0
Serie A,Bragantino,1.0,0.0,Flamengo,5.0,7.0,60.0,119.0,13.0,13.0,00:30:00,2022-06-09,1.0,-1.0,WON,LOST,12.0
Serie A,Atletico Goianiense,2.0,1.0,Avai,8.0,6.0,103.0,110.0,11.0,10.0,00:30:00,2022-06-09,1.0,-1.0,WON,LOST,14.0
Serie A,America MG,0.0,2.0,Ceara,4.0,4.0,134.0,91.0,16.0,7.0,23:00:00,2022-06-08,-2.0,2.0,LOST,WON,8.0
Serie A,EC Juventude,1.0,3.0,Athletico Paranaense,11.0,5.0,117.0,78.0,18.0,7.0,23:00:00,2022-06-08,-2.0,2.0,LOST,WON,16.0
Serie A,Cuiaba,1.0,0.0,Corinthians,4.0,3.0,92.0,112.0,9.0,11.0,01:30:00,2022-06-08,1.0,-1.0,WON,LOST,7.0
Serie A,Botafogo RJ,1.0,2.0,Goias,9.0,2.0,124.0,100.0,17.0,11.0,00:00:00,2022-06-07,-1.0,1.0,LOST,WON,11.0
Serie A,Bragantino,0.0,2.0,Internacional,7.0,3.0,98.0,111.0,9.0,9.0,23:00:00,2022-06-05,-2.0,2.0,LOST,WON,10.0
Serie A,Flamengo,1.0,2.0,Fortaleza FC,9.0,3.0,134.0,65.0,10.0,12.0,20:00:00,2022-06-05,-1.0,1.0,LOST,WON,12.0
Serie A,Palmeiras,0.0,0.0,Atletico Mineiro,6.0,2.0,99.0,102.0,16.0,12.0,20:00:00,2022-06-05,0.0,0.0,DRAW,DRAW,8.0
Serie A,EC Juventude,1.0,0.0,Fluminense,5.0,7.0,92.0,103.0,13.0,5.0,15:00:00,2022-06-05,1.0,-1.0,WON,LOST,12.0
Serie A,Atletico Goianiense,0.0,1.0,Corinthians,9.0,0.0,115.0,108.0,17.0,9.0,00:30:00,2022-06-05,-1.0,1.0,LOST,WON,9.0
Serie A,Ceara,1.0,1.0,Coritiba,5.0,6.0,106.0,83.0,20.0,14.0,23:00:00,2022-06-04,0.0,0.0,DRAW,DRAW,11.0
Serie A,Avai,1.0,1.0,Sao Paulo,4.0,7.0,134.0,106.0,17.0,20.0,23:00:00,2022-06-04,0.0,0.0,DRAW,DRAW,11.0
Serie A,Athletico Paranaense,2.0,2.0,Santos,7.0,6.0,91.0,109.0,15.0,14.0,23:00:00,2022-06-04,0.0,0.0,DRAW,DRAW,13.0
Serie A,America MG,2.0,1.0,Cuiaba,8.0,4.0,157.0,116.0,16.0,5.0,20:30:00,2022-06-04,1.0,-1.0,WON,LOST,12.0
Serie A,Fortaleza FC,0.0,1.0,Ceara,4.0,1.0,93.0,114.0,11.0,20.0,00:30:00,2022-06-02,-1.0,1.0,LOST,WON,5.0
Serie A,Internacional,1.0,1.0,Atletico Goianiense,3.0,12.0,97.0,134.0,10.0,18.0,00:00:00,2022-05-31,0.0,0.0,DRAW,DRAW,15.0
Serie A,Atletico Mineiro,2.0,1.0,Avai,13.0,0.0,130.0,88.0,28.0,5.0,23:00:00,2022-05-29,1.0,-1.0,WON,LOST,13.0
Serie A,Fluminense,1.0,2.0,Flamengo,12.0,2.0,122.0,76.0,16.0,8.0,22:00:00,2022-05-29,-1.0,1.0,LOST,WON,14.0
Serie A,Corinthians,1.0,1.0,America MG,6.0,5.0,107.0,109.0,7.0,13.0,22:00:00,2022-05-29,0.0,0.0,DRAW,DRAW,11.0
Serie A,Cuiaba,0.0,1.0,Athletico Paranaense,8.0,8.0,86.0,92.0,9.0,20.0,22:00:00,2022-05-29,-1.0,1.0,LOST,WON,16.0
Serie A,Santos,0.0,1.0,Palmeiras,3.0,4.0,100.0,128.0,18.0,16.0,20:00:00,2022-05-29,-1.0,1.0,LOST,WON,7.0
Serie A,Coritiba,1.0,0.0,Botafogo RJ,5.0,9.0,69.0,145.0,16.0,18.0,20:00:00,2022-05-29,1.0,-1.0,WON,LOST,14.0
Serie A,Fortaleza FC,1.0,1.0,EC Juventude,8.0,7.0,150.0,81.0,13.0,15.0,00:30:00,2022-05-29,0.0,0.0,DRAW,DRAW,15.0
Serie A,Sao Paulo,2.0,2.0,Ceara,8.0,3.0,92.0,88.0,16.0,6.0,23:00:00,2022-05-28,0.0,0.0,DRAW,DRAW,11.0
Serie A,Goias,1.0,1.0,Bragantino,6.0,1.0,100.0,85.0,16.0,14.0,20:30:00,2022-05-28,0.0,0.0,DRAW,DRAW,7.0
Serie A,Athletico Paranaense,2.0,1.0,Avai,5.0,4.0,123.0,117.0,14.0,10.0,23:00:00,2022-05-22,1.0,-1.0,WON,LOST,9.0
